Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Tagliatelle n°2,SANABEL CARTHAGE,Le paquet de 500g,"0,680",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400901.jpg
Lasagnes Barilla,BARILLA,Le paquet de 500 g Temps de cuisson : 20 minutes,"12,860",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8076809523738.jpg
Feuilles de brick,BRIKADOR,Le sachet de 10 pièces,"1,740",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191441100023.jpg
Pâtes plume n°2,SANABEL CARTHAGE,Le paquet de 500g,"0,680",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400345.jpg
Pâtes hlalem,WARDA,Le paquet de 500g,"2,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403653.jpg
Spaghetti bio,WARDA,Le paquet de 500g,"2,440",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403646.png
Chorba fric précuit,RANDA,Le paquet de 500g,"2,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004664116.png
Papillon n°1,RANDA,Le paquet de 500g,"1,040",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612650-3.jpg
Couscous intégral,SANABEL CARTHAGE,Le sachet de 500g,"1,550",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519401762-1.jpg
Couscous multicéréales,DIARI,Le paquet de 500g,"1,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194011811336-1.jpg
Couscous maison,SENIATNA,Le paquet de 500g,"5,290",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191492100164-1.jpg
Fell Pâtes Les Pâtes Intégrales,L'EPI D'OR,Le paquet de 500g,"0,800",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003361924-1.jpg
Couscous sans gluten,IBN HAYYAN,Le paquet de 360g,"7,390",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191476700083-1.jpg
Mesfouf,RANDA,Le paquet de 500g,"0,425",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004667414-1.jpg
Couscous intégral,SANABEL CARTHAGE,Le paquet de 1Kg,"3,070",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519401113-1.jpg
Escargot n°3 Les 3 Minutes,SANABEL CARTHAGE,Le paquet de 500g,"0,870",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400383-1.jpg
